Value.Item1.Item1,Value.Item1.Item2,Value.Item1.Item3.X,Value.Item1.Item3.Y,Value.Item2.Item1.Item1,Value.Item2.Item1.Item2,Value.Item2.Item1.Item3,Value.Item2.Item1.Item4,Value.Item2.Item1.Item5,Value.Item2.Item2.Item1,Value.Item2.Item2.Item2,Value.Item2.Item2.Item3,Value.Item2.Item2.Item4,Value.Item2.Item2.Item5,Value.Item2.Item3.Item1,Value.Item2.Item3.Item2,Value.Item2.Item3.Item3,Value.Item2.Item3.Item4,Value.Item2.Item3.Item5,Value.Item2.Item4.Item1,Value.Item2.Item4.Item2,Value.Item2.Item4.Item3,Value.Item2.Item4.Item4,Value.Item2.Item4.Item5,Timestamp
185009888115476,0,NaN,NaN,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:57.4578944+01:00
185009927107094,1,656.581726,163.065018,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:57.4937344+01:00
185009966975665,2,635.699768,162.919693,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:57.5373184+01:00
185010006855344,3,643.509277,163.83931,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:57.5729792+01:00
185010046735024,4,641.502625,163.272339,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:57.6131840+01:00
185010086603717,5,634.0672,168.029526,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:57.6510464+01:00
185010126471759,6,633.784424,169.774216,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:57.6921216+01:00
185010166351723,7,630.456665,165.054214,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:57.7305472+01:00
185010206220294,8,622.278137,174.459518,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:57.7721216+01:00
185010246088621,9,612.389221,176.309967,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:57.8144128+01:00
185010285968504,10,637.021484,89.144989,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:57.8504832+01:00
185010325836790,11,546.432983,309.796417,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:57.8922880+01:00
185010365716754,12,527.440674,333.270203,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:57.9309056+01:00
185010406621051,13,592.251892,39.7167015,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:57.9728128+01:00
185010446489540,14,534.941345,374.129333,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.0132992+01:00
185010486369057,15,564.673706,27.7248669,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.0514432+01:00
185010526237669,16,11.8032646,1034.6366,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.0915328+01:00
185010566105711,17,22.9556084,1037.5249,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.1318400+01:00
185010605985675,18,327.617706,319.434509,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.1712128+01:00
185010645865435,19,318.783966,309.298584,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.2154624+01:00
185010685734088,20,310.707275,297.044739,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.2515200+01:00
185010725613767,21,302.555389,285.770508,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.2888832+01:00
185010765482176,22,290.24823,274.206512,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.3299968+01:00
185010805350340,23,280.587067,265.183716,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.3711232+01:00
185010845218951,24,271.701141,257.901215,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.4105984+01:00
185010885098509,25,261.717865,253.626328,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.4500864+01:00
185010924966876,26,250.504562,247.210266,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.4901248+01:00
185010964835529,27,241.6978,238.674072,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.5314304+01:00
185011004726723,28,231.286957,230.405792,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.5704832+01:00
185011045619545,29,225.314362,222.154358,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.6109824+01:00
185011085499509,30,220.750778,215.12825,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.6502784+01:00
185011125367714,31,218.93924,207.718567,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.6909952+01:00
185011165236244,32,219.092331,201.147217,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.7307136+01:00
185011205104368,33,219.533264,196.615631,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.7708160+01:00
185011244984169,34,219.067978,191.174225,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.8094720+01:00
185011284864011,35,217.114822,187.457626,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.8535168+01:00
185011324744138,36,213.883362,184.361679,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.8911104+01:00
185011364612221,37,213.430054,181.863678,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.9295872+01:00
185011404480589,38,216.167404,179.005356,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:58.9696256+01:00
185011444349078,39,218.212997,175.995895,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:59.0113280+01:00
185011484229042,40,222.984955,175.756561,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:59.0494592+01:00
185011524097451,41,226.491165,172.827347,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:59.0884096+01:00
185011563965696,42,228.822861,170.376389,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:59.1305984+01:00
185011603857053,43,231.102615,169.587494,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:59.1697408+01:00
185011643725218,44,232.145966,164.773758,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:59.2091264+01:00
185011684618569,45,239.370682,158.804611,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:05:59.2517248+01:00
