Value.Item1.Item1,Value.Item1.Item2,Value.Item1.Item3.X,Value.Item1.Item3.Y,Value.Item2.Item1.Item1,Value.Item2.Item1.Item2,Value.Item2.Item1.Item3,Value.Item2.Item1.Item4,Value.Item2.Item1.Item5,Value.Item2.Item2.Item1,Value.Item2.Item2.Item2,Value.Item2.Item2.Item3,Value.Item2.Item2.Item4,Value.Item2.Item2.Item5,Value.Item2.Item3.Item1,Value.Item2.Item3.Item2,Value.Item2.Item3.Item3,Value.Item2.Item3.Item4,Value.Item2.Item3.Item5,Value.Item2.Item4.Item1,Value.Item2.Item4.Item2,Value.Item2.Item4.Item3,Value.Item2.Item4.Item4,Value.Item2.Item4.Item5,Timestamp
185638745056517,0,NaN,NaN,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:15:51.5722112+01:00
185656864289183,1,62.6648941,1332.24463,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:09.7010048+01:00
185656904157551,2,9.939394,1439.96973,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:09.7335680+01:00
185656944037678,3,33.370369,10.2777777,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:09.7790592+01:00
185656984930907,4,1073.75,436.763885,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:09.8205568+01:00
185657024799234,5,74.2619019,1178.57141,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:09.8545152+01:00
185657064688516,6,18,724.333313,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:09.9000064+01:00
185657104559447,7,1080.39441,434.61972,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:09.9341184+01:00
185657144427977,8,20.9569893,701.784973,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:09.9760896+01:00
185657184308145,9,18.0186672,793.46936,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.0159360+01:00
185657224176431,10,17.3260078,789.989014,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.0558208+01:00
185657264045531,11,17.6461296,833.587708,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.1001344+01:00
185657304936196,12,23.0849667,897.084961,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.1352704+01:00
185657344807209,13,35.6129951,947.217529,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.1767808+01:00
185657384699095,14,68.9005814,1045.97363,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.2146944+01:00
185657424567259,15,83.8958359,1080.49768,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.2611456+01:00
185657464435952,16,24.8202782,976.244995,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.2970112+01:00
185657504313312,17,17.64604,1040.09033,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.3376512+01:00
185657544184610,18,15.4956627,1074.70386,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.3745920+01:00
185657584053221,19,93.2219009,1049.08167,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.4146944+01:00
185657624969277,20,10.791667,681.06665,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.4588288+01:00
185657665862506,21,19.9938278,680.234558,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.4991360+01:00
185657705731280,22,30.543478,591.789856,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.5360640+01:00
185657745599811,23,24.258461,739.371277,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.5754496+01:00
185657785479938,24,30.5422287,745.856689,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.6169472+01:00
185657825348265,25,46.560215,697.661316,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.6548352+01:00
185657865217202,26,61.1351128,659.0672,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.6971008+01:00
185657905097207,27,64.8048325,649.549683,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.7414400+01:00
185657944977130,28,65.2104721,650.065002,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.7747200+01:00
185657985870278,29,64.9639206,602.358948,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.8186624+01:00
185658025739133,30,65.6456146,601.406738,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.8579712+01:00
185658065607501,31,71.5854874,613.909668,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.8994048+01:00
185658105487587,32,69.9873505,572.059387,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.9396096+01:00
185658145356036,33,73.3151703,566.787781,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:10.9757440+01:00
185658185225055,34,78.8400269,567.333557,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.0209408+01:00
185658225116127,35,80.3633194,553.742554,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.0574208+01:00
185658264984698,36,87.8581848,552.78656,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.0993536+01:00
185658305877766,37,93.9184189,542.739014,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.1360640+01:00
185658345758137,38,94.3694839,515.425293,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.1790976+01:00
185658385626586,39,101.31514,524.25647,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.2175488+01:00
185658425495522,40,27.7059288,30.0991859,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.2574976+01:00
185658465375040,41,98.6191406,515.024414,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.2975616+01:00
185658505255330,42,102.616165,531.946106,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.3372544+01:00
185658545124224,43,15.4219112,16.0773888,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.3774080+01:00
185658585004109,44,112.029533,591.507996,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.4179456+01:00
185658624872841,45,107.52269,583.906555,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.4553728+01:00
185658664741087,46,28.6504364,14.4508562,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.4958336+01:00
185658704609861,47,34.5366936,23.1970482,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.5359616+01:00
185658744489825,48,546.474426,785.203735,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.5781632+01:00
185658784358762,49,543.003906,782.927002,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.6142720+01:00
185658824238442,50,531.750549,793.089355,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.6584320+01:00
185658864118609,51,534.924255,793.415466,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.6969600+01:00
185658903987302,52,526.003418,803.565125,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.7530752+01:00
185658944891845,53,517.84967,814.56012,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.7784832+01:00
185658984760416,54,490.99527,847.620728,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.8148352+01:00
185659024629150,55,523.012451,816.420532,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.8589440+01:00
185659064508992,56,501.960999,833.664307,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.8971392+01:00
185659104389078,57,489.605438,851.104492,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.9366272+01:00
185659144257934,58,484.530243,864.265076,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:11.9742080+01:00
185659184137979,59,473.615326,874.117615,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.0155776+01:00
185659224006266,60,467.19516,877.669495,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.0556416+01:00
185659263874957,61,472.081268,871.316162,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.0951168+01:00
185659303743894,62,460.757233,884.53064,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.1386112+01:00
185659343623655,63,457.065948,889.476501,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.1753728+01:00
185659383492226,64,453.911163,894.120728,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.2156544+01:00
185659423372109,65,445.732574,900.470276,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.2544768+01:00
185659463252197,66,454.066437,888.607483,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.2954880+01:00
185659503120847,67,447.860596,896.629578,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.3376512+01:00
185659542989500,68,447.164673,895.917236,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.3738752+01:00
185659583894368,69,444.799408,899.7323,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.4160128+01:00
185659623762410,70,438.168396,906.327148,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.4572160+01:00
185659663631551,71,445.213104,897.984924,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.4943232+01:00
185659703522664,72,451.57724,895.029053,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.5346048+01:00
185659743391519,73,451.93338,898.608948,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.5731456+01:00
185659783260131,74,448.930328,895.780151,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.6194944+01:00
185659823140055,75,452.214539,894.045715,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.6559104+01:00
185659863008504,76,452.5802,894.19519,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.6953728+01:00
185659902877115,77,454.600433,890.911255,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.7340800+01:00
185659942746051,78,455.558319,889.419556,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.7745536+01:00
185659982626017,79,453.159821,890.681152,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.8167168+01:00
185660022494830,80,455.736023,891.259521,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.8548352+01:00
185660062374306,81,454.481384,891.663391,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.8966016+01:00
185660102254679,82,454.426697,892.499207,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.9341056+01:00
185660142123370,83,448.710632,894.905396,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:12.9736320+01:00
185660181991697,84,449.962891,892.911194,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:13.0158336+01:00
185660222896565,85,451.557281,891.618469,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:13.0541952+01:00
185660262765258,86,451.473389,893.600342,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:13.0933632+01:00
185660302633870,87,457.130219,889.184753,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:13.1379456+01:00
185660342525146,88,455.945557,889.606506,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:13.1735040+01:00
185660382393676,89,454.328491,892.444519,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:13.2150912+01:00
185660422262410,90,458.049347,890.900208,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:13.2549760+01:00
185660462142455,91,454.438873,891.579468,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:13.2940416+01:00
185660502011148,92,454.832916,889.858643,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:13.3326208+01:00
185660541879719,93,451.274475,890.377441,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T16:16:13.3758336+01:00
