Value.Item1.Item1,Value.Item1.Item2,Value.Item1.Item3.X,Value.Item1.Item3.Y,Value.Item2.Item1.Item1,Value.Item2.Item1.Item2,Value.Item2.Item1.Item3,Value.Item2.Item1.Item4,Value.Item2.Item1.Item5,Value.Item2.Item2.Item1,Value.Item2.Item2.Item2,Value.Item2.Item2.Item3,Value.Item2.Item2.Item4,Value.Item2.Item2.Item5,Value.Item2.Item3.Item1,Value.Item2.Item3.Item2,Value.Item2.Item3.Item3,Value.Item2.Item3.Item4,Value.Item2.Item3.Item5,Value.Item2.Item4.Item1,Value.Item2.Item4.Item2,Value.Item2.Item4.Item3,Value.Item2.Item4.Item4,Value.Item2.Item4.Item5,Timestamp
171918080654703,0,NaN,NaN,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.0160512+01:00
171918119657917,1,48.0516319,5.55985832,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.0536192+01:00
171918159526326,2,11.5347719,6.05155897,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.0917248+01:00
171918199394937,3,21.5698566,5.48349857,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.1325952+01:00
171918239274901,4,17.1812859,5.62489557,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.1726336+01:00
171918279142862,5,11.8448486,5.29939413,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.2119808+01:00
171918319022908,6,29.389616,5.07666159,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.2519680+01:00
171918358891072,7,9.84615421,6.43772888,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.2925184+01:00
171918398771280,8,11.3116217,6.25159645,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.3311104+01:00
171918438639526,9,22.0076923,6.00170946,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.3729024+01:00
171918478507893,10,18.6968937,5.83459282,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.4107136+01:00
171918518387695,11,19.1124496,5.04016066,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.4514176+01:00
171918558255818,12,19.4241619,5.64285707,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.4925056+01:00
171918599160440,13,20.3194447,6.20833349,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.5328896+01:00
171918639040241,14,8.77445126,5.44510984,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.5714688+01:00
171918678908812,15,21.7673378,5.0469799,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.6114176+01:00
171918718788695,16,14.6643991,5.60544205,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.6550656+01:00
171918758656859,17,27.4844971,4.39341068,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.6930944+01:00
171918798525268,18,4.09195423,5.20689678,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.7317376+01:00
171918838393473,19,18.7159767,4.63313627,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.7709312+01:00
171918878273111,20,11.8208094,5.06165695,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.8112128+01:00
171918918152872,21,8.50628948,5.03144646,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.8507904+01:00
171918958021768,22,11.8609018,5.13784456,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.8924672+01:00
171918997901570,23,15.4846687,5.00296736,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.9320832+01:00
171919037769978,24,736.088196,90.8264008,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:44.9711488+01:00
171919077638142,25,681.426147,209.655258,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:45.0110336+01:00
171919117506673,26,637.239319,301.818787,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:45.0507392+01:00
171919157386596,27,617.277832,361.021576,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:45.0901504+01:00
171919197254923,28,602.771301,404.350464,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:45.1312256+01:00
171919238170490,29,580.549316,437.496094,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:45.1704448+01:00
171919278038573,30,570.851624,453.95285,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:45.2125056+01:00
171919317907307,31,575.835388,466.191498,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:45.2505984+01:00
171919357787312,32,585.858276,465.454773,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:27:45.2908032+01:00
