Value.Item1.Item1,Value.Item1.Item2,Value.Item1.Item3.X,Value.Item1.Item3.Y,Value.Item2.Item1.Item1,Value.Item2.Item1.Item2,Value.Item2.Item1.Item3,Value.Item2.Item1.Item4,Value.Item2.Item1.Item5,Value.Item2.Item2.Item1,Value.Item2.Item2.Item2,Value.Item2.Item2.Item3,Value.Item2.Item2.Item4,Value.Item2.Item2.Item5,Value.Item2.Item3.Item1,Value.Item2.Item3.Item2,Value.Item2.Item3.Item3,Value.Item2.Item3.Item4,Value.Item2.Item3.Item5,Value.Item2.Item4.Item1,Value.Item2.Item4.Item2,Value.Item2.Item4.Item3,Value.Item2.Item4.Item4,Value.Item2.Item4.Item5,Timestamp
172291520543212,0,NaN,NaN,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:33:57.5006208+01:00
172299015912800,1,10.5861301,1014.54248,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:04.9977344+01:00
172299055792561,2,327.377777,737,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.0386944+01:00
172299095660888,3,312.58905,700.127869,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.0794496+01:00
172299135529092,4,346.253326,772.186646,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.1175936+01:00
172299175409260,5,292.261902,710.690491,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.1576064+01:00
172299215288817,6,352.875885,767.039001,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.1958144+01:00
172299255157185,7,300.978271,702.231873,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.2360832+01:00
172299295036946,8,328.598053,735.519592,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.2779776+01:00
172299334905354,9,305.495728,701.376099,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.3157504+01:00
172299374773762,10,290.666656,719.306152,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.3624448+01:00
172299414642048,11,343.580261,773.129639,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.3960192+01:00
172299454521565,12,327.186676,738.206665,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.4359808+01:00
172299494390543,13,291.452393,713.541687,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.4756096+01:00
172299535305907,14,290.782318,721.680298,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.5160448+01:00
172299575174559,15,293.971436,709.871399,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.5578752+01:00
172299615042927,16,776.721436,267.19635,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.5968384+01:00
172299654922403,17,319.478638,702.299133,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.6364544+01:00
172299694790933,18,305.950989,742.549011,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.6766336+01:00
172299734659219,19,323.626007,704.024414,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.7163904+01:00
172299774538980,20,23.4215679,1038.25488,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.7566592+01:00
172299814418781,21,315.23053,742.137085,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.7961088+01:00
172299854286905,22,297.417847,704.708923,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.8370688+01:00
172299894155842,23,844.804138,252.625,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.8764288+01:00
172299934035155,24,772.364685,257.203918,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.9163264+01:00
172299973903889,25,772.5,250.362076,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.9558528+01:00
172300013772297,26,617.462585,5.76190472,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:05.9960704+01:00
172300053652180,27,592.819092,40.1886292,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.0356992+01:00
172300093520507,28,600.903931,122.501503,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.0765184+01:00
172300133400308,29,625.882813,56.3070717,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.1153664+01:00
172300174304483,30,621.764709,113.405228,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.1555584+01:00
172300214172565,31,613.26886,10.9650087,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.1983488+01:00
172300254041421,32,604.412354,31.438343,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.2358144+01:00
172300293920979,33,620.043396,49.7899551,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.2752512+01:00
172300333789509,34,612.170837,32.8666649,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.3169920+01:00
172300373657999,35,629.894165,66.9324341,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.3558528+01:00
172300413548786,36,614.224792,68.2401047,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.3955456+01:00
172300453417520,37,616.441589,110.279198,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.4358656+01:00
172300493285521,38,623.750793,74.6416092,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.4766336+01:00
172300533165363,39,639.413269,27.8126812,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.5157760+01:00
172300573033812,40,616.186523,125.534637,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.5582592+01:00
172300612902302,41,607.436768,107.893799,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.5955328+01:00
172300652770751,42,616.701172,55.4732246,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.6358144+01:00
172300692650268,43,607.575134,226.629303,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.6744832+01:00
172300732518595,44,631.975891,27.8737164,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.7149056+01:00
172300772410033,45,611.538635,140.800934,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.7547904+01:00
172300813302936,46,615.295532,25.4061394,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.7991424+01:00
172300853171548,47,452.849518,415.650238,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.8352896+01:00
172300893051024,48,448.570709,411.992828,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.8758400+01:00
172300932919514,49,442.37677,407.042236,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.9190144+01:00
172300972787800,50,434.437592,404.439117,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.9624960+01:00
172301012667683,51,423.452362,399.69928,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:06.9966720+01:00
172301052547525,52,404.917755,394.603882,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.0373376+01:00
172301092415567,53,298.207642,705.69397,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.0795520+01:00
172301132284138,54,294.34375,707.9375,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.1163264+01:00
172301172163817,55,771.659729,256.201385,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.1584640+01:00
172301212032388,56,812.145081,267.478424,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.1972224+01:00
172301251900837,57,836.524658,297.756531,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.2366080+01:00
172301291780435,58,370.337402,368.553772,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.2771840+01:00
172301331649006,59,361.538147,359.821686,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.3180928+01:00
172301371528767,60,349.816803,352.498505,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.3555712+01:00
172301411408568,61,342.131409,343.581848,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.3969792+01:00
172301452301309,62,328.167755,336.584991,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.4350464+01:00
172301492169880,63,319.251404,332.654968,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.4769024+01:00
172301532049641,64,306.635712,328.59552,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.5141760+01:00
172301571917968,65,297.533966,325.69632,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.5545728+01:00
172301611786620,66,287.833679,324.70639,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.5937536+01:00
172301651677692,67,283.115906,321.395325,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.6341504+01:00
172301691545612,68,279.378601,316.757721,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.6740352+01:00
172301731425414,69,273.439087,310.805145,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.7136768+01:00
172301771294270,70,272.054504,306.134216,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T12:34:07.7533312+01:00
