Value.Item1.X,Value.Item1.Y,Value.Item2,Timestamp
NaN,NaN,False,2024-07-23T17:18:10.4821120+01:00
55.7054825,597.445557,False,2024-07-23T17:18:10.5830784+01:00
35.6846504,932.958862,False,2024-07-23T17:18:10.6133888+01:00
38.7109032,922.24176,False,2024-07-23T17:18:10.6333568+01:00
40.0239716,896.910889,False,2024-07-23T17:18:10.6556544+01:00
33.3074875,972.820251,False,2024-07-23T17:18:10.7585280+01:00
36.9567795,638.406555,False,2024-07-23T17:18:10.7859456+01:00
32.0188255,927.606506,False,2024-07-23T17:18:10.8057344+01:00
32.2704124,916.269592,False,2024-07-23T17:18:10.8269312+01:00
31.5696945,914.860657,False,2024-07-23T17:18:10.8467200+01:00
32.894413,661.823547,False,2024-07-23T17:18:10.8686336+01:00
37.189827,876.128235,False,2024-07-23T17:18:10.8897920+01:00
36.3557816,663.076599,False,2024-07-23T17:18:10.9090176+01:00
35.2936287,889.023376,False,2024-07-23T17:18:10.9294592+01:00
38.11549,931.990662,False,2024-07-23T17:18:10.9488768+01:00
33.2492447,873.618713,False,2024-07-23T17:18:10.9680256+01:00
33.011097,881.84491,False,2024-07-23T17:18:10.9872512+01:00
30.6374741,650.128296,False,2024-07-23T17:18:11.0071552+01:00
30.2914829,628.260071,False,2024-07-23T17:18:11.0372864+01:00
36.9245987,918.62616,False,2024-07-23T17:18:11.0583808+01:00
30.3117924,622.502686,False,2024-07-23T17:18:11.0789120+01:00
621.634521,89.5391998,False,2024-07-23T17:18:11.0996096+01:00
33.2390633,618.619751,False,2024-07-23T17:18:11.1203328+01:00
34.9106331,628.550415,False,2024-07-23T17:18:11.1403136+01:00
657.495239,158.300842,False,2024-07-23T17:18:11.1636480+01:00
662.751648,160.343109,False,2024-07-23T17:18:11.1869184+01:00
33.3515091,617.421692,False,2024-07-23T17:18:11.2066560+01:00
33.2762146,615.036377,False,2024-07-23T17:18:11.2317952+01:00
33.9841995,623.602661,False,2024-07-23T17:18:11.2527488+01:00
659.357239,153.127731,False,2024-07-23T17:18:11.2718336+01:00
665.234802,154.835129,False,2024-07-23T17:18:11.2917120+01:00
668.342651,160.26123,False,2024-07-23T17:18:11.3109888+01:00
672.084106,160.018387,False,2024-07-23T17:18:11.3306368+01:00
669.868103,162.05513,False,2024-07-23T17:18:11.3528832+01:00
670.548889,159.342194,False,2024-07-23T17:18:11.3759360+01:00
26.8369141,625.787598,False,2024-07-23T17:18:11.3949184+01:00
679.465088,159.360031,False,2024-07-23T17:18:11.4137216+01:00
683.948486,159.295975,False,2024-07-23T17:18:11.4477696+01:00
690.328613,154.185867,False,2024-07-23T17:18:11.4783232+01:00
706.094727,166.86998,False,2024-07-23T17:18:11.4991232+01:00
702.623352,154.92363,False,2024-07-23T17:18:11.5198080+01:00
33.9673042,618.69574,False,2024-07-23T17:18:11.5399808+01:00
31.5295963,610.84613,False,2024-07-23T17:18:11.5600640+01:00
33.8924294,621.807129,False,2024-07-23T17:18:11.5838720+01:00
33.8826675,615.559937,False,2024-07-23T17:18:11.6044032+01:00
703.507751,151.161499,False,2024-07-23T17:18:11.6267008+01:00
30.4553413,627.253357,False,2024-07-23T17:18:11.6446720+01:00
691.069397,155.221786,False,2024-07-23T17:18:11.6634624+01:00
683.743469,155.533173,False,2024-07-23T17:18:11.6852224+01:00
668.940063,166.423553,False,2024-07-23T17:18:11.7066240+01:00
29.2369099,639.491821,False,2024-07-23T17:18:11.7280640+01:00
646.529785,177.584244,False,2024-07-23T17:18:11.7484288+01:00
659.86377,178.820251,False,2024-07-23T17:18:11.7710080+01:00
684.880676,170.901993,False,2024-07-23T17:18:11.7908992+01:00
724.257996,172.227921,False,2024-07-23T17:18:11.8138624+01:00
32.3278275,608.114014,False,2024-07-23T17:18:11.8373760+01:00
44.8188934,925.896851,False,2024-07-23T17:18:11.8599168+01:00
32.6686401,632.006287,False,2024-07-23T17:18:11.8792832+01:00
45.7945747,891.818665,False,2024-07-23T17:18:11.8979328+01:00
38.3675499,888.758606,False,2024-07-23T17:18:11.9176064+01:00
32.1569443,629.560059,False,2024-07-23T17:18:11.9362944+01:00
33.5960617,888.829956,False,2024-07-23T17:18:11.9533568+01:00
33.9279404,870.534729,False,2024-07-23T17:18:11.9738624+01:00
35.2193871,903.993713,False,2024-07-23T17:18:11.9915392+01:00
35.0802841,935.138245,False,2024-07-23T17:18:12.0140928+01:00
36.6737251,936.975403,False,2024-07-23T17:18:12.0320000+01:00
34.000988,896.679565,False,2024-07-23T17:18:12.0493824+01:00
38.3961754,937.976013,False,2024-07-23T17:18:12.0669568+01:00
31.4385834,885.016357,False,2024-07-23T17:18:12.0863744+01:00
32.9884834,924.793091,False,2024-07-23T17:18:12.1061888+01:00
42.2551689,894.043518,False,2024-07-23T17:18:12.1265792+01:00
42.439888,905.764954,False,2024-07-23T17:18:12.1471872+01:00
38.4102516,886.743408,False,2024-07-23T17:18:12.1667712+01:00
39.7091866,887.898132,False,2024-07-23T17:18:12.1833216+01:00
41.6972771,906.930481,False,2024-07-23T17:18:12.2045056+01:00
38.0122719,892.342163,False,2024-07-23T17:18:12.2252928+01:00
41.0034447,906.07312,False,2024-07-23T17:18:12.2439552+01:00
36.7264404,909.539368,False,2024-07-23T17:18:12.2625792+01:00
34.0509949,908.367188,False,2024-07-23T17:18:12.2820608+01:00
32.9283028,844.588562,False,2024-07-23T17:18:12.3009408+01:00
33.2356186,877.180481,False,2024-07-23T17:18:12.3180672+01:00
36.2700768,930.598206,False,2024-07-23T17:18:12.3368704+01:00
36.469059,925.211365,False,2024-07-23T17:18:12.3562496+01:00
33.6167793,911.423157,False,2024-07-23T17:18:12.3734016+01:00
34.3762741,912.371704,False,2024-07-23T17:18:12.3925376+01:00
39.5990524,928.559937,False,2024-07-23T17:18:12.4111232+01:00
39.3167953,908.243469,False,2024-07-23T17:18:12.4291072+01:00
35.1629944,853.231018,False,2024-07-23T17:18:12.4491392+01:00
41.7971611,911.351135,False,2024-07-23T17:18:12.4687104+01:00
38.9177246,906.289124,False,2024-07-23T17:18:12.4880768+01:00
38.5929222,895.47168,False,2024-07-23T17:18:12.5079680+01:00
39.2530289,889.040039,False,2024-07-23T17:18:12.5258496+01:00
37.5697174,886.448792,False,2024-07-23T17:18:12.5453952+01:00
34.2515869,924.783752,False,2024-07-23T17:18:12.5654016+01:00
35.0811234,925.995117,False,2024-07-23T17:18:12.5837824+01:00
38.7974167,933.857178,False,2024-07-23T17:18:12.6022784+01:00
37.2036934,933.643616,False,2024-07-23T17:18:12.6211200+01:00
38.9433556,953.286804,False,2024-07-23T17:18:12.6390784+01:00
33.631279,891.244141,False,2024-07-23T17:18:12.6591104+01:00
40.5182381,970.453857,False,2024-07-23T17:18:12.6770304+01:00
47.8766975,998.76532,False,2024-07-23T17:18:12.6956288+01:00
28.3984623,858.699219,False,2024-07-23T17:18:12.7116928+01:00
34.2511177,857.620422,False,2024-07-23T17:18:12.7355776+01:00
40.872139,917.095764,False,2024-07-23T17:18:12.7548800+01:00
33.0351181,659.131531,False,2024-07-23T17:18:12.7755392+01:00
40.4716949,919.371887,False,2024-07-23T17:18:12.7950848+01:00
42.1174583,896.260742,False,2024-07-23T17:18:12.8144384+01:00
42.0532913,909.15741,False,2024-07-23T17:18:12.8345984+01:00
38.3238907,889.260254,False,2024-07-23T17:18:12.8535296+01:00
34.3407784,897.742554,False,2024-07-23T17:18:12.8744064+01:00
35.6055946,877.355408,False,2024-07-23T17:18:12.8917632+01:00
32.9414787,881.029297,False,2024-07-23T17:18:12.9124096+01:00
32.7186241,881.383057,False,2024-07-23T17:18:12.9284864+01:00
36.4518661,936.672119,False,2024-07-23T17:18:12.9491200+01:00
35.9108353,957.588501,False,2024-07-23T17:18:12.9676288+01:00
36.6495514,932.212219,False,2024-07-23T17:18:12.9864832+01:00
34.8787422,909.272705,False,2024-07-23T17:18:13.0046720+01:00
30.1391163,926.713074,False,2024-07-23T17:18:13.0238592+01:00
40.3210869,901.487366,False,2024-07-23T17:18:13.0431616+01:00
36.5674934,903.515137,False,2024-07-23T17:18:13.0634368+01:00
41.6994972,893.083496,False,2024-07-23T17:18:13.0814848+01:00
37.1462975,907.402039,False,2024-07-23T17:18:13.0999296+01:00
40.8446121,913.322632,False,2024-07-23T17:18:13.1198848+01:00
39.3082695,899.348999,False,2024-07-23T17:18:13.1379072+01:00
32.0005646,658.366394,False,2024-07-23T17:18:13.1589632+01:00
33.4683952,906.703979,False,2024-07-23T17:18:13.1763200+01:00
32.937397,944.051208,False,2024-07-23T17:18:13.1956736+01:00
33.5175171,936.304565,False,2024-07-23T17:18:13.2116608+01:00
35.0994797,933.031494,False,2024-07-23T17:18:13.2323840+01:00
30.8045483,868.244019,False,2024-07-23T17:18:13.2504832+01:00
31.1816502,925.384949,False,2024-07-23T17:18:13.2681984+01:00
35.3797569,945.792969,False,2024-07-23T17:18:13.2859264+01:00
34.3397713,931.509277,False,2024-07-23T17:18:13.3066752+01:00
39.7650948,934.390015,False,2024-07-23T17:18:13.3239936+01:00
36.9112091,883.042786,False,2024-07-23T17:18:13.3437696+01:00
37.1578369,889.299927,False,2024-07-23T17:18:13.3620224+01:00
39.6876259,915.946106,False,2024-07-23T17:18:13.3804160+01:00
33.2927971,671.776062,False,2024-07-23T17:18:13.4001152+01:00
37.0956879,924.459778,False,2024-07-23T17:18:13.4186240+01:00
45.3062668,946.309692,False,2024-07-23T17:18:13.4389888+01:00
34.6293831,868.462769,False,2024-07-23T17:18:13.4573184+01:00
44.9516525,980.895142,False,2024-07-23T17:18:13.4764800+01:00
33.483551,935.677368,False,2024-07-23T17:18:13.4939520+01:00
37.9593124,956.885193,False,2024-07-23T17:18:13.5137920+01:00
37.1808586,925.898682,False,2024-07-23T17:18:13.5308544+01:00
32.6800537,917.277893,False,2024-07-23T17:18:13.5483008+01:00
37.6729927,923.998657,False,2024-07-23T17:18:13.5670784+01:00
32.8730965,909.370483,False,2024-07-23T17:18:13.5844864+01:00
32.0795441,911.505188,False,2024-07-23T17:18:13.6025728+01:00
33.3366089,931.640869,False,2024-07-23T17:18:13.6213888+01:00
36.1914482,882.916504,False,2024-07-23T17:18:13.6401920+01:00
39.4128723,896.970825,False,2024-07-23T17:18:13.6593024+01:00
36.9067307,901.510986,False,2024-07-23T17:18:13.6804992+01:00
40.2941017,946.772461,False,2024-07-23T17:18:13.6989184+01:00
36.9060555,890.090637,False,2024-07-23T17:18:13.7185536+01:00
35.7821426,894.149292,False,2024-07-23T17:18:13.7366400+01:00
42.6760101,920.196777,False,2024-07-23T17:18:13.7565568+01:00
30.9235897,932.227234,False,2024-07-23T17:18:13.7747328+01:00
30.6615658,885.218262,False,2024-07-23T17:18:13.7932416+01:00
32.7685699,901.64447,False,2024-07-23T17:18:13.8110848+01:00
31.8918285,916.562439,False,2024-07-23T17:18:13.8299392+01:00
30.9666443,908.018799,False,2024-07-23T17:18:13.8488448+01:00
38.6232681,963.286072,False,2024-07-23T17:18:13.8662528+01:00
34.0099144,907.238953,False,2024-07-23T17:18:13.8847616+01:00
37.8936729,939.325989,False,2024-07-23T17:18:13.9012224+01:00
32.3923874,897.071411,False,2024-07-23T17:18:13.9222912+01:00
40.9205208,932.598572,False,2024-07-23T17:18:13.9410304+01:00
36.2457428,870.100647,False,2024-07-23T17:18:13.9603584+01:00
40.7578735,946.197754,False,2024-07-23T17:18:13.9803264+01:00
34.0784035,839.429016,False,2024-07-23T17:18:13.9980544+01:00
35.1821213,900.039856,False,2024-07-23T17:18:14.0186112+01:00
40.1349716,938.114441,False,2024-07-23T17:18:14.0372992+01:00
38.5161934,897.443298,False,2024-07-23T17:18:14.0582016+01:00
36.6628647,941.358887,False,2024-07-23T17:18:14.0766464+01:00
31.8365231,912.319397,False,2024-07-23T17:18:14.0948992+01:00
31.0934563,909.74762,False,2024-07-23T17:18:14.1137920+01:00
34.8886337,946.84552,False,2024-07-23T17:18:14.1315968+01:00
40.399395,960.463196,False,2024-07-23T17:18:14.1506304+01:00
35.9129829,932.25885,False,2024-07-23T17:18:14.1683072+01:00
30.9561386,888.162231,False,2024-07-23T17:18:14.1873920+01:00
34.187088,920.747742,False,2024-07-23T17:18:14.2047232+01:00
31.8087807,908.995178,False,2024-07-23T17:18:14.2241408+01:00
41.8012047,923.890564,False,2024-07-23T17:18:14.2430464+01:00
37.8626747,907.586304,False,2024-07-23T17:18:14.2609792+01:00
40.8457794,930.96875,False,2024-07-23T17:18:14.2817408+01:00
36.7023888,886.764771,False,2024-07-23T17:18:14.3019008+01:00
39.6698952,910.619751,False,2024-07-23T17:18:14.3201408+01:00
43.9131088,937.51886,False,2024-07-23T17:18:14.3405184+01:00
40.3221588,937.579956,False,2024-07-23T17:18:14.3585280+01:00
27.3681278,848.688538,False,2024-07-23T17:18:14.3787264+01:00
34.0109215,913.433533,False,2024-07-23T17:18:14.3958912+01:00
33.1026192,899.850891,False,2024-07-23T17:18:14.4150656+01:00
35.9212532,945.147827,False,2024-07-23T17:18:14.4334080+01:00
36.6193085,937.202209,False,2024-07-23T17:18:14.4509440+01:00
33.82341,923.066833,False,2024-07-23T17:18:14.4718208+01:00
29.0483131,921.271057,False,2024-07-23T17:18:14.4893568+01:00
42.5095558,969.867432,False,2024-07-23T17:18:14.5101440+01:00
31.7072525,907.886719,False,2024-07-23T17:18:14.5287168+01:00
34.1847954,853.409058,False,2024-07-23T17:18:14.5457664+01:00
35.8037376,899.296875,False,2024-07-23T17:18:14.5680128+01:00
38.3728981,890.666199,False,2024-07-23T17:18:14.5857792+01:00
37.4110374,908.980591,False,2024-07-23T17:18:14.6065408+01:00
38.6212234,909.176392,False,2024-07-23T17:18:14.6257152+01:00
43.7057953,947.587097,False,2024-07-23T17:18:14.6450304+01:00
33.9026833,885.954407,False,2024-07-23T17:18:14.6635136+01:00
47.1112938,992.876648,False,2024-07-23T17:18:14.6823936+01:00
30.6660576,849.477112,False,2024-07-23T17:18:14.7008512+01:00
36.9466667,942.652466,False,2024-07-23T17:18:14.7194496+01:00
33.9859619,929.28894,False,2024-07-23T17:18:14.7378560+01:00
29.2934742,898.40448,False,2024-07-23T17:18:14.7562112+01:00
32.9194412,892.278625,False,2024-07-23T17:18:14.7740288+01:00
32.8214149,893.880737,False,2024-07-23T17:18:14.7939584+01:00
28.4494057,844.673523,False,2024-07-23T17:18:14.8106752+01:00
33.3357544,916.595703,False,2024-07-23T17:18:14.8280832+01:00
35.4226341,887.549988,False,2024-07-23T17:18:14.8474752+01:00
30.0178394,640.26886,False,2024-07-23T17:18:14.8661632+01:00
38.7184639,898.34314,False,2024-07-23T17:18:14.8848896+01:00
