Value.Item1.Item1,Value.Item1.Item2,Value.Item1.Item3.X,Value.Item1.Item3.Y,Value.Item2.Item1.Item1,Value.Item2.Item1.Item2,Value.Item2.Item1.Item3,Value.Item2.Item1.Item4,Value.Item2.Item1.Item5,Value.Item2.Item2.Item1,Value.Item2.Item2.Item2,Value.Item2.Item2.Item3,Value.Item2.Item2.Item4,Value.Item2.Item2.Item5,Value.Item2.Item3.Item1,Value.Item2.Item3.Item2,Value.Item2.Item3.Item3,Value.Item2.Item3.Item4,Value.Item2.Item3.Item5,Value.Item2.Item4.Item1,Value.Item2.Item4.Item2,Value.Item2.Item4.Item3,Value.Item2.Item4.Item4,Value.Item2.Item4.Item5,Timestamp
180673341852171,0,NaN,NaN,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.3675008+01:00
180673380866819,1,577.841309,182.016617,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.4084224+01:00
180673420734861,2,551.225952,131.146957,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.4456832+01:00
180673460603513,3,569.363464,129.098846,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.4912256+01:00
180673500471840,4,571.066101,138.410706,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.5266816+01:00
180673540351682,5,572.203308,136.7966,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.5647232+01:00
180673580219847,6,577.005127,150.142822,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.6053248+01:00
180673620099770,7,577.526428,144.396927,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.6446336+01:00
180673659979734,8,576.922363,145.287338,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.6847744+01:00
180673699848142,9,580.399292,174.992935,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.7282816+01:00
180673739716469,10,584.642761,148.699326,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.7659648+01:00
180673779596027,11,590.377502,174.868408,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.8050560+01:00
180673819464679,12,597.995789,173.187668,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.8460928+01:00
180673860368772,13,602.128479,173.26091,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.8843136+01:00
180673900248940,14,611.576477,171.955307,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.9242240+01:00
180673940116982,15,619.17981,175.127777,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:40.9711104+01:00
180673979985716,16,627.105469,166.239777,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:41.0054656+01:00
180674019865191,17,630.909729,161.432983,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:41.0466176+01:00
180674059733478,18,634.369995,148.876358,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:41.0837888+01:00
180674099602456,19,635.649353,149.652618,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:41.1248128+01:00
180674139481728,20,643.797485,124.365623,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:41.1634816+01:00
180674179350625,21,646.48645,111.152634,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T14:53:41.2096640+01:00
