Value.Item1.Item1,Value.Item1.Item2,Value.Item1.Item3.X,Value.Item1.Item3.Y,Value.Item2.Item1.Item1,Value.Item2.Item1.Item2,Value.Item2.Item1.Item3,Value.Item2.Item1.Item4,Value.Item2.Item1.Item5,Value.Item2.Item2.Item1,Value.Item2.Item2.Item2,Value.Item2.Item2.Item3,Value.Item2.Item2.Item4,Value.Item2.Item2.Item5,Value.Item2.Item3.Item1,Value.Item2.Item3.Item2,Value.Item2.Item3.Item3,Value.Item2.Item3.Item4,Value.Item2.Item3.Item5,Value.Item2.Item4.Item1,Value.Item2.Item4.Item2,Value.Item2.Item4.Item3,Value.Item2.Item4.Item4,Value.Item2.Item4.Item5,Timestamp
166468545895955,0,NaN,NaN,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T10:56:53.8045184+01:00
166468912053994,1,29.9398727,1001.56964,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T10:56:54.1676032+01:00
166468951934162,2,390.85965,725.508789,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T10:56:54.2062336+01:00
166468991802530,3,4.13636351,1006.42426,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T10:56:54.2461952+01:00
166469031682412,4,5.35714293,1009.95239,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T10:56:54.2868224+01:00
166469071562010,5,4.30000019,1017.81665,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T10:56:54.3257600+01:00
166469111430296,6,46.1555557,1003.11108,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T10:56:54.3654400+01:00
166469151310383,7,6.1088891,1029.59778,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T10:56:54.4055040+01:00
166469192203367,8,22.5376339,1037.52686,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T10:56:54.4469760+01:00
166469232071816,9,109.196075,1043.41174,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T10:56:54.4879488+01:00
166469271937783,10,3.29411769,1006.84314,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-05T10:56:54.5265920+01:00
