Value.Item1.X,Value.Item1.Y,Value.Item2,Timestamp
554.773743,394.332703,False,2024-07-23T17:34:57.1574400+01:00
552.483032,392.74054,False,2024-07-23T17:34:57.1721344+01:00
551.474731,390.139343,False,2024-07-23T17:34:57.1858816+01:00
551.54187,390.004395,False,2024-07-23T17:34:57.1995008+01:00
551.972595,390.692139,False,2024-07-23T17:34:57.2134784+01:00
550.057312,390.314362,False,2024-07-23T17:34:57.2279168+01:00
550.599365,387.753693,False,2024-07-23T17:34:57.2422656+01:00
550.288452,387.57663,False,2024-07-23T17:34:57.2564480+01:00
548.752014,388.837189,False,2024-07-23T17:34:57.2700800+01:00
547.718628,389.513245,False,2024-07-23T17:34:57.2844544+01:00
547.547241,385.81662,False,2024-07-23T17:34:57.2977792+01:00
549.065125,382.901459,False,2024-07-23T17:34:57.3120640+01:00
548.472839,378.888489,False,2024-07-23T17:34:57.3254784+01:00
550.096375,374.861786,False,2024-07-23T17:34:57.3390976+01:00
550.880615,371.284454,False,2024-07-23T17:34:57.3534720+01:00
552.977661,369.109528,False,2024-07-23T17:34:57.3673984+01:00
551.324036,366.056854,False,2024-07-23T17:34:57.3818112+01:00
550.413086,364.173828,False,2024-07-23T17:34:57.3956608+01:00
551.709045,362.564148,False,2024-07-23T17:34:57.4103296+01:00
550.370178,359.162354,False,2024-07-23T17:34:57.4242048+01:00
549.541016,357.931946,False,2024-07-23T17:34:57.4393984+01:00
548.247314,360.079834,False,2024-07-23T17:34:57.4535296+01:00
542.450256,363.300781,False,2024-07-23T17:34:57.4678912+01:00
538.003296,365.271027,False,2024-07-23T17:34:57.4813568+01:00
535.653748,366.354706,False,2024-07-23T17:34:57.4951680+01:00
531.793701,365.304749,False,2024-07-23T17:34:57.5099136+01:00
527.840454,362.915985,False,2024-07-23T17:34:57.5233536+01:00
523.930786,361.765472,False,2024-07-23T17:34:57.5377792+01:00
518.302002,359.762848,False,2024-07-23T17:34:57.5513600+01:00
509.891479,359.380951,False,2024-07-23T17:34:57.5663360+01:00
505.338593,356.660095,False,2024-07-23T17:34:57.5802752+01:00
497.225189,353.833038,False,2024-07-23T17:34:57.5954304+01:00
485.360016,351.204712,False,2024-07-23T17:34:57.6089728+01:00
472.884491,347.585327,False,2024-07-23T17:34:57.6235264+01:00
463.789093,345.307709,False,2024-07-23T17:34:57.6374272+01:00
452.61554,342.922577,False,2024-07-23T17:34:57.6516480+01:00
443.994995,341.749268,False,2024-07-23T17:34:57.6665088+01:00
439.00708,341.027252,False,2024-07-23T17:34:57.6809856+01:00
433.296173,337.628052,False,2024-07-23T17:34:57.6951168+01:00
425.881989,334.679871,False,2024-07-23T17:34:57.7097088+01:00
421.30249,329.044769,False,2024-07-23T17:34:57.7235968+01:00
416.587067,326.301514,False,2024-07-23T17:34:57.7377408+01:00
412.590271,324.426697,False,2024-07-23T17:34:57.7526272+01:00
405.452728,324.110657,False,2024-07-23T17:34:57.7662976+01:00
400.76825,326.536865,False,2024-07-23T17:34:57.7808128+01:00
398.245331,327.593719,False,2024-07-23T17:34:57.7947520+01:00
395.434906,329.495819,False,2024-07-23T17:34:57.8089216+01:00
392.006531,330.107025,False,2024-07-23T17:34:57.8235392+01:00
393.608185,330.832611,False,2024-07-23T17:34:57.8377344+01:00
394.63147,329.749359,False,2024-07-23T17:34:57.8521728+01:00
397.507874,327.931885,False,2024-07-23T17:34:57.8663424+01:00
398.743744,327.342377,False,2024-07-23T17:34:57.8808320+01:00
401.114502,327.977875,False,2024-07-23T17:34:57.8952320+01:00
402.312103,327.735596,False,2024-07-23T17:34:57.9100800+01:00
403.91394,329.483185,False,2024-07-23T17:34:57.9236480+01:00
405.658783,331.454163,False,2024-07-23T17:34:57.9381888+01:00
406.803619,330.76297,False,2024-07-23T17:34:57.9516416+01:00
407.943176,331.866364,False,2024-07-23T17:34:57.9658752+01:00
411.881195,331.185547,False,2024-07-23T17:34:57.9798272+01:00
411.254517,333.53595,False,2024-07-23T17:34:57.9942784+01:00
411.027496,337.562866,False,2024-07-23T17:34:58.0092160+01:00
409.996155,343.808838,False,2024-07-23T17:34:58.0233472+01:00
410.106598,351.686432,False,2024-07-23T17:34:58.0375296+01:00
408.663208,358.068115,False,2024-07-23T17:34:58.0514176+01:00
407.509277,367.684143,False,2024-07-23T17:34:58.0661504+01:00
407.017303,372.368713,False,2024-07-23T17:34:58.0798848+01:00
404.067902,378.9711,False,2024-07-23T17:34:58.0945664+01:00
400.99649,384.588989,False,2024-07-23T17:34:58.1086592+01:00
394.294617,393.990875,False,2024-07-23T17:34:58.1230464+01:00
391.257751,399.886292,False,2024-07-23T17:34:58.1375616+01:00
387.507935,404.691833,False,2024-07-23T17:34:58.1517056+01:00
383.10321,413.97583,False,2024-07-23T17:34:58.1664384+01:00
379.924622,422.296753,False,2024-07-23T17:34:58.1801984+01:00
377.739838,435.405121,False,2024-07-23T17:34:58.1945472+01:00
377.364594,447.612,False,2024-07-23T17:34:58.2086400+01:00
376.894623,458.948212,False,2024-07-23T17:34:58.2229888+01:00
374.837646,469.392853,False,2024-07-23T17:34:58.2368128+01:00
374.035767,478.322784,False,2024-07-23T17:34:58.2515200+01:00
369.258453,485.929749,False,2024-07-23T17:34:58.2652032+01:00
365.468933,495.919342,False,2024-07-23T17:34:58.2796288+01:00
361.777649,505.225494,False,2024-07-23T17:34:58.2935936+01:00
361.110504,516.493164,False,2024-07-23T17:34:58.3075328+01:00
361.098907,527.758423,False,2024-07-23T17:34:58.3222400+01:00
365.177856,537.909973,False,2024-07-23T17:34:58.3362560+01:00
368.78186,546.767151,False,2024-07-23T17:34:58.3510144+01:00
370.700195,552.641235,False,2024-07-23T17:34:58.3648512+01:00
369.565399,559.500977,False,2024-07-23T17:34:58.3795712+01:00
368.131622,568.358521,False,2024-07-23T17:34:58.3933568+01:00
364.979553,573.989929,False,2024-07-23T17:34:58.4083712+01:00
361.204407,579.951416,False,2024-07-23T17:34:58.4221696+01:00
357.212219,586.010925,False,2024-07-23T17:34:58.4363008+01:00
355.558319,587.527222,False,2024-07-23T17:34:58.4498304+01:00
354.329376,591.17981,False,2024-07-23T17:34:58.4635776+01:00
353.850983,593.963196,False,2024-07-23T17:34:58.4778880+01:00
355.262482,595.052551,False,2024-07-23T17:34:58.4920448+01:00
354.783539,595.561584,False,2024-07-23T17:34:58.5065088+01:00
357.655304,594.689331,False,2024-07-23T17:34:58.5207808+01:00
357.823273,593.176941,False,2024-07-23T17:34:58.5351296+01:00
358.403717,589.248596,False,2024-07-23T17:34:58.5490432+01:00
357.607788,587.639465,False,2024-07-23T17:34:58.5642112+01:00
358.767029,584.567566,False,2024-07-23T17:34:58.5792512+01:00
360.941925,586.270569,False,2024-07-23T17:34:58.5933440+01:00
363.263367,588.549561,False,2024-07-23T17:34:58.6075776+01:00
365.181427,591.56665,False,2024-07-23T17:34:58.6216576+01:00
368.139954,597.005676,False,2024-07-23T17:34:58.6362368+01:00
371.047821,600.989319,False,2024-07-23T17:34:58.6504064+01:00
371.642975,603.347839,False,2024-07-23T17:34:58.6646912+01:00
373.861755,606.61969,False,2024-07-23T17:34:58.6788352+01:00
374.77887,605.359253,False,2024-07-23T17:34:58.6934272+01:00
376.542969,606.289185,False,2024-07-23T17:34:58.7073024+01:00
375.332886,606.474792,False,2024-07-23T17:34:58.7217792+01:00
376.822968,605.300293,False,2024-07-23T17:34:58.7357568+01:00
377.092072,606.494324,False,2024-07-23T17:34:58.7507200+01:00
376.680481,603.855957,False,2024-07-23T17:34:58.7645824+01:00
375.193756,601.480896,False,2024-07-23T17:34:58.7792384+01:00
374.27066,604.580383,False,2024-07-23T17:34:58.7939840+01:00
371.917786,606.323242,False,2024-07-23T17:34:58.8081408+01:00
371.737457,607.139099,False,2024-07-23T17:34:58.8227584+01:00
370.191406,604.493408,False,2024-07-23T17:34:58.8371584+01:00
373.045197,605.906921,False,2024-07-23T17:34:58.8516992+01:00
374.235046,605.378174,False,2024-07-23T17:34:58.8656896+01:00
373.534607,602.549927,False,2024-07-23T17:34:58.8798336+01:00
373.752716,604.323853,False,2024-07-23T17:34:58.8934400+01:00
372.632538,604.13031,False,2024-07-23T17:34:58.9083008+01:00
370.645691,603.97168,False,2024-07-23T17:34:58.9221120+01:00
368.517639,600.931641,False,2024-07-23T17:34:58.9364480+01:00
366.134918,600.181091,False,2024-07-23T17:34:58.9501440+01:00
366.391449,599.484619,False,2024-07-23T17:34:58.9641472+01:00
364.911621,598.202148,False,2024-07-23T17:34:58.9788288+01:00
365.610168,599.075989,False,2024-07-23T17:34:58.9932416+01:00
366.865997,602.579468,False,2024-07-23T17:34:59.0077952+01:00
368.618103,605.42688,False,2024-07-23T17:34:59.0221184+01:00
368.753662,606.319275,False,2024-07-23T17:34:59.0368512+01:00
369.25589,604.077454,False,2024-07-23T17:34:59.0509696+01:00
370.21814,603.738525,False,2024-07-23T17:34:59.0655488+01:00
372.08075,604.435547,False,2024-07-23T17:34:59.0795904+01:00
373.704773,602.976318,False,2024-07-23T17:34:59.0941696+01:00
374.630371,599.212769,False,2024-07-23T17:34:59.1077248+01:00
376.093872,603.391052,False,2024-07-23T17:34:59.1221120+01:00
375.438812,603.013367,False,2024-07-23T17:34:59.1362560+01:00
376.743988,601.057983,False,2024-07-23T17:34:59.1503488+01:00
374.225708,601.723083,False,2024-07-23T17:34:59.1647104+01:00
376.890991,603.720398,False,2024-07-23T17:34:59.1788288+01:00
376.168182,604.566284,False,2024-07-23T17:34:59.1933184+01:00
378.872498,604.514587,False,2024-07-23T17:34:59.2074112+01:00
379.912964,606.736023,False,2024-07-23T17:34:59.2224000+01:00
379.447998,604.510864,False,2024-07-23T17:34:59.2362752+01:00
378.899292,606.382385,False,2024-07-23T17:34:59.2509568+01:00
376.70166,607.344177,False,2024-07-23T17:34:59.2657664+01:00
374.355042,607.261719,False,2024-07-23T17:34:59.2807040+01:00
369.968933,613.861877,False,2024-07-23T17:34:59.2951424+01:00
367.135925,614.583923,False,2024-07-23T17:34:59.3088896+01:00
368.3573,612.888916,False,2024-07-23T17:34:59.3225600+01:00
366.547333,611.818787,False,2024-07-23T17:34:59.3364352+01:00
369.714874,609.046326,False,2024-07-23T17:34:59.3500288+01:00
371.962921,607.286865,False,2024-07-23T17:34:59.3636864+01:00
372.408905,605.673035,False,2024-07-23T17:34:59.3778944+01:00
375.295746,603.352783,False,2024-07-23T17:34:59.3928192+01:00
374.778015,602.169861,False,2024-07-23T17:34:59.4091904+01:00
377.300842,599.837036,False,2024-07-23T17:34:59.4238208+01:00
376.62619,600.635681,False,2024-07-23T17:34:59.4391168+01:00
378.307617,599.001099,False,2024-07-23T17:34:59.4543488+01:00
376.149933,597.439453,False,2024-07-23T17:34:59.4689152+01:00
380.683746,593.52594,False,2024-07-23T17:34:59.4841728+01:00
379.959167,594.000793,False,2024-07-23T17:34:59.4988160+01:00
381.194153,595.357117,False,2024-07-23T17:34:59.5135232+01:00
381.227386,597.737122,False,2024-07-23T17:34:59.5285248+01:00
381.53595,603.920227,False,2024-07-23T17:34:59.5442304+01:00
381.504242,608.363281,False,2024-07-23T17:34:59.5591808+01:00
380.095795,611.159363,False,2024-07-23T17:34:59.5733504+01:00
380.14798,610.91687,False,2024-07-23T17:34:59.5877376+01:00
376.925598,611.594849,False,2024-07-23T17:34:59.6018048+01:00
376.704742,615.798889,False,2024-07-23T17:34:59.6164480+01:00
374.755798,615.214417,False,2024-07-23T17:34:59.6308992+01:00
373.869934,615.408936,False,2024-07-23T17:34:59.6452352+01:00
375.935822,616.216431,False,2024-07-23T17:34:59.6598912+01:00
379.217438,614.250854,False,2024-07-23T17:34:59.6740096+01:00
381.570099,616.115417,False,2024-07-23T17:34:59.6893824+01:00
383.4151,616.247498,False,2024-07-23T17:34:59.7033984+01:00
385.896332,615.064087,False,2024-07-23T17:34:59.7183616+01:00
388.164612,612.669312,False,2024-07-23T17:34:59.7327744+01:00
389.323303,615.440796,False,2024-07-23T17:34:59.7473024+01:00
389.347778,618.674255,False,2024-07-23T17:34:59.7618816+01:00
387.378113,621.599792,False,2024-07-23T17:34:59.7759488+01:00
386.874268,623.275269,False,2024-07-23T17:34:59.7904512+01:00
387.00119,626.053894,False,2024-07-23T17:34:59.8047616+01:00
387.690704,628.242065,False,2024-07-23T17:34:59.8189440+01:00
386.84137,632.223511,False,2024-07-23T17:34:59.8328192+01:00
388.937073,636.547302,False,2024-07-23T17:34:59.8473088+01:00
390.083282,637.575317,False,2024-07-23T17:34:59.8616704+01:00
391.762421,641.412292,False,2024-07-23T17:34:59.8768896+01:00
392.385071,647.424988,False,2024-07-23T17:34:59.8910336+01:00
395.162323,646.927551,False,2024-07-23T17:34:59.9058560+01:00
397.656433,654.499023,False,2024-07-23T17:34:59.9197184+01:00
401.432007,656.757202,False,2024-07-23T17:34:59.9341696+01:00
405.172363,664.279541,False,2024-07-23T17:34:59.9485952+01:00
409.652588,668.844788,False,2024-07-23T17:34:59.9632128+01:00
411.941711,675.314453,False,2024-07-23T17:34:59.9785984+01:00
413.557648,682.199829,False,2024-07-23T17:34:59.9940480+01:00
412.63266,691.802185,False,2024-07-23T17:35:00.0084352+01:00
410.178131,698.710815,False,2024-07-23T17:35:00.0222208+01:00
409.374359,707.839966,False,2024-07-23T17:35:00.0367104+01:00
405.327179,715.764221,False,2024-07-23T17:35:00.0503936+01:00
406.521088,722.1922,False,2024-07-23T17:35:00.0651520+01:00
406.603088,728.507874,False,2024-07-23T17:35:00.0791296+01:00
408.265717,731.363953,False,2024-07-23T17:35:00.0937600+01:00
407.629517,731.365906,False,2024-07-23T17:35:00.1073920+01:00
410.470764,731.290894,False,2024-07-23T17:35:00.1217792+01:00
412.190277,731.856384,False,2024-07-23T17:35:00.1366656+01:00
412.362152,729.342346,False,2024-07-23T17:35:00.1510016+01:00
412.679871,723.506409,False,2024-07-23T17:35:00.1660672+01:00
413.113525,722.45929,False,2024-07-23T17:35:00.1803264+01:00
412.661896,720.002258,False,2024-07-23T17:35:00.1951744+01:00
411.645203,716.322327,False,2024-07-23T17:35:00.2097280+01:00
409.989197,713.934753,False,2024-07-23T17:35:00.2247168+01:00
409.59259,713.883789,False,2024-07-23T17:35:00.2385408+01:00
409.437805,712.377625,False,2024-07-23T17:35:00.2531328+01:00
408.184631,715.127686,False,2024-07-23T17:35:00.2668672+01:00
406.293854,714.984131,False,2024-07-23T17:35:00.2812928+01:00
407.51297,716.389648,False,2024-07-23T17:35:00.2950656+01:00
404.770538,716.390564,False,2024-07-23T17:35:00.3093120+01:00
402.546021,716.24707,False,2024-07-23T17:35:00.3234560+01:00
401.670258,716.248657,False,2024-07-23T17:35:00.3377024+01:00
398.02182,718.164612,False,2024-07-23T17:35:00.3525888+01:00
399.510162,718.228943,False,2024-07-23T17:35:00.3667200+01:00
400.59436,718.423035,False,2024-07-23T17:35:00.3815296+01:00
400.670044,718.731873,False,2024-07-23T17:35:00.3958784+01:00
399.628845,718.803345,False,2024-07-23T17:35:00.4110848+01:00
398.222717,717.210571,False,2024-07-23T17:35:00.4250496+01:00
400.422028,720.223633,False,2024-07-23T17:35:00.4404480+01:00
400.303619,719.744812,False,2024-07-23T17:35:00.4542848+01:00
402.842987,721.426086,False,2024-07-23T17:35:00.4689024+01:00
406.199677,719.390076,False,2024-07-23T17:35:00.4826752+01:00
404.834381,721.610046,False,2024-07-23T17:35:00.4970752+01:00
404.006104,721.781311,False,2024-07-23T17:35:00.5112064+01:00
403.733276,722.468018,False,2024-07-23T17:35:00.5252736+01:00
405.821625,722.728027,False,2024-07-23T17:35:00.5397376+01:00
407.951538,721.09491,False,2024-07-23T17:35:00.5536128+01:00
406.322083,721.155273,False,2024-07-23T17:35:00.5680256+01:00
407.319,723.134827,False,2024-07-23T17:35:00.5818112+01:00
402.70166,721.699768,False,2024-07-23T17:35:00.5970560+01:00
403.051666,723.139526,False,2024-07-23T17:35:00.6112640+01:00
404.723175,721.546387,False,2024-07-23T17:35:00.6264192+01:00
404.8302,718.130859,False,2024-07-23T17:35:00.6403584+01:00
408.288177,715.920105,False,2024-07-23T17:35:00.6554112+01:00
408.130096,715.05304,False,2024-07-23T17:35:00.6693632+01:00
405.358673,715.104126,False,2024-07-23T17:35:00.6836608+01:00
408.009308,716.219971,False,2024-07-23T17:35:00.6975104+01:00
406.897888,713.161926,False,2024-07-23T17:35:00.7119744+01:00
408.321075,714.505432,False,2024-07-23T17:35:00.7263488+01:00
407.776215,716.243164,False,2024-07-23T17:35:00.7403776+01:00
408.660675,716.806885,False,2024-07-23T17:35:00.7539200+01:00
409.320404,718.089172,False,2024-07-23T17:35:00.7678080+01:00
408.790527,720.137512,False,2024-07-23T17:35:00.7815168+01:00
407.764893,719.824463,False,2024-07-23T17:35:00.7954816+01:00
409.357941,716.810181,False,2024-07-23T17:35:00.8093440+01:00
410.752014,714.579834,False,2024-07-23T17:35:00.8229248+01:00
414.289825,714.389954,False,2024-07-23T17:35:00.8368768+01:00
417.291107,714.974487,False,2024-07-23T17:35:00.8533632+01:00
419.606262,715.498169,False,2024-07-23T17:35:00.8718208+01:00
421.022736,718.392456,False,2024-07-23T17:35:00.8878336+01:00
421.762177,718.338379,False,2024-07-23T17:35:00.9030656+01:00
419.334717,717.911133,False,2024-07-23T17:35:00.9191680+01:00
419.313568,718.389404,False,2024-07-23T17:35:00.9337984+01:00
420.151154,715.800598,False,2024-07-23T17:35:00.9494016+01:00
420.624451,714.432922,False,2024-07-23T17:35:00.9652864+01:00
420.397675,713.865601,False,2024-07-23T17:35:00.9816320+01:00
419.282684,710.703247,False,2024-07-23T17:35:00.9979648+01:00
421.661285,708.48175,False,2024-07-23T17:35:01.0150144+01:00
420.655853,706.73645,False,2024-07-23T17:35:01.0321920+01:00
420.148926,706.279358,False,2024-07-23T17:35:01.0477312+01:00
421.52478,704.873047,False,2024-07-23T17:35:01.0643968+01:00
422.983307,705.742249,False,2024-07-23T17:35:01.0803456+01:00
422.83728,706.947266,False,2024-07-23T17:35:01.0985472+01:00
420.746368,705.484375,False,2024-07-23T17:35:01.1149056+01:00
426.372223,707.553955,False,2024-07-23T17:35:01.1320960+01:00
423.537018,707.830688,False,2024-07-23T17:35:01.1481472+01:00
424.044281,707.925049,False,2024-07-23T17:35:01.1662208+01:00
423.657959,708.519531,False,2024-07-23T17:35:01.1824640+01:00
420.69574,710.102966,False,2024-07-23T17:35:01.1976576+01:00
423.234619,708.889221,False,2024-07-23T17:35:01.2138112+01:00
423.963928,708.771545,False,2024-07-23T17:35:01.2294272+01:00
423.798187,708.999451,False,2024-07-23T17:35:01.2456320+01:00
423.494598,708.467224,False,2024-07-23T17:35:01.2611712+01:00
425.073273,709.266418,False,2024-07-23T17:35:01.2763648+01:00
421.653931,706.072388,False,2024-07-23T17:35:01.2920192+01:00
420.298187,701.143005,False,2024-07-23T17:35:01.3065216+01:00
417.824341,698.841125,False,2024-07-23T17:35:01.3224320+01:00
408.739777,699.995544,False,2024-07-23T17:35:01.3375104+01:00
407.715546,700.21051,False,2024-07-23T17:35:01.3533568+01:00
409.482239,698.686707,False,2024-07-23T17:35:01.3678720+01:00
409.431335,699.534485,False,2024-07-23T17:35:01.3830016+01:00
405.012054,699.661255,False,2024-07-23T17:35:01.3982080+01:00
404.72403,698.024536,False,2024-07-23T17:35:01.4140800+01:00
405.624725,698.481384,False,2024-07-23T17:35:01.4294912+01:00
405.012695,694.387451,False,2024-07-23T17:35:01.4453504+01:00
406.51532,694.79364,False,2024-07-23T17:35:01.4600448+01:00
409.963379,696.006714,False,2024-07-23T17:35:01.4755840+01:00
409.632751,695.346497,False,2024-07-23T17:35:01.4898432+01:00
413.759369,692.689392,False,2024-07-23T17:35:01.5058944+01:00
413.08783,689.041992,False,2024-07-23T17:35:01.5200256+01:00
409.106415,687.18396,False,2024-07-23T17:35:01.5357056+01:00
404.332275,686.092896,False,2024-07-23T17:35:01.5491200+01:00
406.774475,681.582153,False,2024-07-23T17:35:01.5656832+01:00
403.816284,679.727295,False,2024-07-23T17:35:01.5804032+01:00
405.033356,678.37677,False,2024-07-23T17:35:01.5972864+01:00
405.128113,676.489807,False,2024-07-23T17:35:01.6119808+01:00
406.121765,673.32312,False,2024-07-23T17:35:01.6285312+01:00
405.676636,670.026672,False,2024-07-23T17:35:01.6430592+01:00
407.225616,669.860046,False,2024-07-23T17:35:01.6599168+01:00
403.732971,670.957092,False,2024-07-23T17:35:01.6740992+01:00
396.226166,674.015564,False,2024-07-23T17:35:01.6908672+01:00
392.831726,672.880432,False,2024-07-23T17:35:01.7046272+01:00
394.675415,672.41272,False,2024-07-23T17:35:01.7199872+01:00
397.026947,663.502747,False,2024-07-23T17:35:01.7335552+01:00
396.01593,670.740173,False,2024-07-23T17:35:01.7484928+01:00
397.4776,671.288635,False,2024-07-23T17:35:01.7628032+01:00
399.123718,669.023682,False,2024-07-23T17:35:01.7768832+01:00
402.098358,667.847595,False,2024-07-23T17:35:01.7925760+01:00
404.009521,667.899414,False,2024-07-23T17:35:01.8079488+01:00
400.60379,667.963989,False,2024-07-23T17:35:01.8235776+01:00
403.482941,662.955627,False,2024-07-23T17:35:01.8379776+01:00
400.435455,662.095398,False,2024-07-23T17:35:01.8537472+01:00
399.433624,661.285278,False,2024-07-23T17:35:01.8683264+01:00
398.968384,656.641541,False,2024-07-23T17:35:01.8841216+01:00
398.40799,653.949036,False,2024-07-23T17:35:01.8984448+01:00
395.178741,655.910034,False,2024-07-23T17:35:01.9140992+01:00
394.755157,655.135193,False,2024-07-23T17:35:01.9291264+01:00
390.972076,654.495789,False,2024-07-23T17:35:01.9447296+01:00
386.800018,656.3125,False,2024-07-23T17:35:01.9598080+01:00
385.559967,653.480957,False,2024-07-23T17:35:01.9753216+01:00
386.057281,649.2724,False,2024-07-23T17:35:01.9894528+01:00
381.524689,647.743042,False,2024-07-23T17:35:02.0050560+01:00
376.153351,642.315247,False,2024-07-23T17:35:02.0187008+01:00
369.917145,637.149536,False,2024-07-23T17:35:02.0351488+01:00
362.463135,638.935486,False,2024-07-23T17:35:02.0489728+01:00
356.670898,635.783447,False,2024-07-23T17:35:02.0657664+01:00
352.911102,633.186035,False,2024-07-23T17:35:02.0804992+01:00
350.198151,633.306946,False,2024-07-23T17:35:02.0972032+01:00
347.564362,629.353699,False,2024-07-23T17:35:02.1121664+01:00
346.99762,624.054871,False,2024-07-23T17:35:02.1291648+01:00
345.506378,621.229065,False,2024-07-23T17:35:02.1435904+01:00
342.172211,614.928894,False,2024-07-23T17:35:02.1606400+01:00
341.747314,612.147278,False,2024-07-23T17:35:02.1746944+01:00
341.046936,611.285034,False,2024-07-23T17:35:02.1911936+01:00
342.045929,611.280823,False,2024-07-23T17:35:02.2049280+01:00
342.489929,613.067444,False,2024-07-23T17:35:02.2219264+01:00
342.870636,615.122253,False,2024-07-23T17:35:02.2356864+01:00
345.028229,615.443298,False,2024-07-23T17:35:02.2510336+01:00
347.161041,619.353943,False,2024-07-23T17:35:02.2646144+01:00
349.751709,620.282349,False,2024-07-23T17:35:02.2796416+01:00
349.401764,620.960205,False,2024-07-23T17:35:02.2942592+01:00
