Value.Item1.Item1,Value.Item1.Item2,Value.Item1.Item3.X,Value.Item1.Item3.Y,Value.Item2.Item1.Item1,Value.Item2.Item1.Item2,Value.Item2.Item1.Item3,Value.Item2.Item1.Item4,Value.Item2.Item1.Item5,Value.Item2.Item2.Item1,Value.Item2.Item2.Item2,Value.Item2.Item2.Item3,Value.Item2.Item2.Item4,Value.Item2.Item2.Item5,Value.Item2.Item3.Item1,Value.Item2.Item3.Item2,Value.Item2.Item3.Item3,Value.Item2.Item3.Item4,Value.Item2.Item3.Item5,Value.Item2.Item4.Item1,Value.Item2.Item4.Item2,Value.Item2.Item4.Item3,Value.Item2.Item4.Item4,Value.Item2.Item4.Item5,Timestamp
137218178853717,0,NaN,NaN,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:50.8820096+01:00
137218218710854,1,190.19545,1041.89783,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:50.9183616+01:00
137218258579140,2,305.040283,703.181641,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:50.9574400+01:00
137218298459389,3,145.56813,1043.43945,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:50.9992832+01:00
137218338327879,4,116.059692,1043.58362,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.0375808+01:00
137218378196247,5,304.953552,703.469238,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.0795776+01:00
137218418062173,6,138.723694,1043.73218,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.1174144+01:00
137218457955931,7,304.808899,703.364685,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.1579136+01:00
137218497824217,8,106.091393,1043.52136,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.1990784+01:00
137218537692829,9,304.813293,703.337891,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.2405376+01:00
137218577573037,10,305.057281,703.108582,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.2807936+01:00
137218617441323,11,304.732452,703.434875,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.3223808+01:00
137218657309976,12,304.938354,703.271362,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.3637888+01:00
137218698214394,13,305.194946,703.575745,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.4043264+01:00
137218739118772,14,304.92807,703.395752,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.4381952+01:00
137218778987384,15,304.874237,703.34668,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.4798592+01:00
137218818867267,16,305.207031,703.308289,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.5192320+01:00
137218858735919,17,305.27652,703.404419,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.5598976+01:00
137218898604449,18,305.100677,703.268555,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.5983360+01:00
137218938472695,19,305.00412,703.30481,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.6377984+01:00
137218978352700,20,304.946106,703.460999,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.6796288+01:00
137219018232257,21,304.735657,703.204285,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.7183744+01:00
137219059125651,22,305.144592,703.527222,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.7590400+01:00
137219098994301,23,116.659889,1043.71094,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.7980160+01:00
137219138874143,24,305.092621,703.286316,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.8384000+01:00
137219178742429,25,305.01825,703.457825,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.8785792+01:00
137219218611041,26,305.13913,703.496948,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.9178240+01:00
137219258490924,27,305.00238,703.520508,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.9571200+01:00
137219298370440,28,304.982483,703.174866,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:51.9980160+01:00
137219338239378,29,304.955688,703.415771,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.0395904+01:00
137219379143473,30,304.860657,703.223938,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.0796672+01:00
137219420036905,31,305.068207,703.141785,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.1219328+01:00
137219459905069,32,304.939697,703.336487,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.1593856+01:00
137219499773599,33,305.031006,703.35968,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.1988992+01:00
137219539665038,34,304.862396,703.340942,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.2380160+01:00
137219579533772,35,305.092621,703.554504,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.2810112+01:00
137219619402221,36,305.285309,703.236938,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.3194752+01:00
137219659282103,37,304.955139,703.309448,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.3602560+01:00
137219699150430,38,304.795227,703.492065,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.3990912+01:00
137219739019286,39,797.784668,226.32988,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.4399232+01:00
137219778887247,40,625.677734,223.768143,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.4787840+01:00
137219818767211,41,608.266907,278.033203,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.5204608+01:00
137219858647541,42,596.932312,316.963287,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.5599616+01:00
137219898527180,43,592.835327,339.128967,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.6013312+01:00
137219938395751,44,590.548218,359.474915,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.6379776+01:00
137219978264281,45,596.155518,370.900665,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.6777472+01:00
137220018144164,46,604.936707,377.418274,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.7205888+01:00
137220059037190,47,621.238708,366.245575,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.7591296+01:00
137220098905395,48,626.444641,361.915588,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.7982848+01:00
137220138797037,49,635.687744,356.114624,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.8380928+01:00
137220178665486,50,635.892883,361.174042,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.8776192+01:00
137220218534097,51,640.376099,368.763489,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.9194240+01:00
137220258413654,52,642.052979,378.325562,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.9581952+01:00
137220298282226,53,641.626038,388.606567,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:52.9990016+01:00
137220338162271,54,641.071289,395.747559,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:53.0383232+01:00
137220378019408,55,638.193665,400.126434,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:53.0784768+01:00
137220417899210,56,636.845154,400.886749,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:53.1173504+01:00
137220457767862,57,634.168213,396.045227,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:53.1584896+01:00
137220497647745,58,635.83197,387.614502,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:53.1984256+01:00
137220537527546,59,624.470032,385.924713,1,269,349,665,745,2,753,833,216,296,3,0,0,0,0,4,0,0,0,0,2024-07-11T10:24:53.2386560+01:00
