Value.Item1.Item1,Value.Item1.Item2,Value.Item1.Item3.X,Value.Item1.Item3.Y,Value.Item2.Item1.Item1,Value.Item2.Item1.Item2,Value.Item2.Item1.Item3,Value.Item2.Item1.Item4,Value.Item2.Item1.Item5,Value.Item2.Item2.Item1,Value.Item2.Item2.Item2,Value.Item2.Item2.Item3,Value.Item2.Item2.Item4,Value.Item2.Item2.Item5,Value.Item2.Item3.Item1,Value.Item2.Item3.Item2,Value.Item2.Item3.Item3,Value.Item2.Item3.Item4,Value.Item2.Item3.Item5,Value.Item2.Item4.Item1,Value.Item2.Item4.Item2,Value.Item2.Item4.Item3,Value.Item2.Item4.Item4,Value.Item2.Item4.Item5,Timestamp
182387959031208,0,NaN,NaN,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:40.3824768+01:00
182390815785155,1,16.7259254,14.6740742,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.2428672+01:00
182390855653848,2,17.9629631,683.259277,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.2789632+01:00
182390895522216,3,40.3555565,3.44444442,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.3228288+01:00
182390935402546,4,36.9705887,9.01960754,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.3634176+01:00
182390975270955,5,49.9743576,251.794876,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.3986176+01:00
182391015151122,6,15.69697,783.575745,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.4388096+01:00
182391055031086,7,72.6444473,99.5555573,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.4770688+01:00
182391094899779,8,7.28070164,1228.33337,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.5204992+01:00
182391134768106,9,29.1111107,6.53968239,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.5593472+01:00
182391174636677,10,4.68518496,825.438293,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.5997696+01:00
182391214516845,11,52.636364,316.333344,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.6410240+01:00
182391254385538,12,12.333333,148.614029,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.6798848+01:00
182391294254313,13,96.3968277,1396.50793,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.7217536+01:00
182391334134195,14,7.62962961,722.518494,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.7575808+01:00
182391375038654,15,38.9285698,51.9285698,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.7986176+01:00
182391415931924,16,5.0333333,1340.3667,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.8370304+01:00
182391455800699,17,46.6444435,31,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.8841728+01:00
182391495680378,18,36.3333321,5.52380943,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.9223680+01:00
182391535549071,19,18.9500008,1362.15002,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.9596416+01:00
182391575429198,20,12.65625,59.7916679,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:43.9999744+01:00
182391615309081,21,66.115387,34.7820511,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.0398848+01:00
182391655177896,22,25.9494953,30.3838387,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.0798976+01:00
182391695046223,23,9.09333324,5.73333311,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.1190528+01:00
182391735937010,24,51.3434334,147.181824,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.1592704+01:00
182391775808307,25,22.5066662,32.253334,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.2014080+01:00
182391815688353,26,19.75,241.383331,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.2403968+01:00
182391855568602,27,22.0634918,76.0634918,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.2801024+01:00
182391895436725,28,8.5,1227.5,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.3197184+01:00
182391935316934,29,75.0350876,10.5438595,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.3594240+01:00
182391975185627,30,11.645833,127.5625,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.4008448+01:00
182392015054116,31,27.645834,1453.1875,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.4396800+01:00
182392055959064,32,29.8596497,1416.3158,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.4800768+01:00
182392095827391,33,19.6862736,1370.45093,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.5197568+01:00
182392135707558,34,23.4888897,1468.82227,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.5588096+01:00
182392175587563,35,15.5138893,347.458344,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.5999360+01:00
182392215456216,36,16.121212,1432.77271,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.6375680+01:00
182392255324380,37,102.5,1378.54541,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.6793856+01:00
182392295204629,38,18.666666,31.5087719,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.7184640+01:00
182392335073525,39,1345,7.0757575,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.7569792+01:00
182392374939533,40,35.4242439,964.787903,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-05T15:21:44.7991808+01:00
