Value.Item1.Item1,Value.Item1.Item2,Value.Item1.Item3.X,Value.Item1.Item3.Y,Value.Item2.Item1.Item1,Value.Item2.Item1.Item2,Value.Item2.Item1.Item3,Value.Item2.Item1.Item4,Value.Item2.Item1.Item5,Value.Item2.Item2.Item1,Value.Item2.Item2.Item2,Value.Item2.Item2.Item3,Value.Item2.Item2.Item4,Value.Item2.Item2.Item5,Value.Item2.Item3.Item1,Value.Item2.Item3.Item2,Value.Item2.Item3.Item3,Value.Item2.Item3.Item4,Value.Item2.Item3.Item5,Value.Item2.Item4.Item1,Value.Item2.Item4.Item2,Value.Item2.Item4.Item3,Value.Item2.Item4.Item4,Value.Item2.Item4.Item5,Timestamp
257016103957029,0,NaN,NaN,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:41.8727424+01:00
257016142960040,1,11.4413948,48.1166382,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:41.9159552+01:00
257016182828612,2,10.636364,258.409088,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:41.9498752+01:00
257016222708779,3,5.10752678,1285.54834,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:41.9911936+01:00
257016262577106,4,40.6837616,11.7094021,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.0314240+01:00
257016302445921,5,12.7549019,88.9901962,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.0684928+01:00
257016342311847,6,14.4629631,1394.54626,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.1094656+01:00
257016382194253,7,28.5555553,1268.63892,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.1500032+01:00
257016422074298,8,23.03125,1354.66663,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.1892096+01:00
257016461942788,9,7.68217039,1170.96118,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.2322176+01:00
257016501822915,10,39.5740738,26.7407398,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.2727168+01:00
257016541689004,11,31.317461,149.476196,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.3088640+01:00
257016581559894,12,28.75,606.166687,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.3487232+01:00
257016622464598,13,61.1282043,1402.56409,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.3941376+01:00
257016662333250,14,10.9375,152,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.4297344+01:00
257016702213336,15,36.9074059,13.7777777,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.4701824+01:00
257016742093178,16,32.8620682,15.701149,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.5143296+01:00
257016781961749,17,4.84000015,688.026672,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.5539584+01:00
257016821830361,18,14.1999998,139.233337,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.5932928+01:00
257016861710203,19,23.2777786,174.652771,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.6286208+01:00
257016901578612,20,5.090909,36.5606079,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.6672128+01:00
257016941447345,21,24.0933342,654.706665,1,998,1078,402,482,2,422,502,935,1015,3,0,0,0,0,4,0,0,0,0,2024-07-11T14:53:42.7178240+01:00
